# GENERATED BY `cargo xtask lab`. Do not hand-edit — regenerate it.
#
# These are the movement numbers this tree produces. `cargo test -p straf3-lab`
# recomputes them and fails on any difference, naming which measurement moved.
# A change here is a change to how the game moves: it belongs in the same commit
# as the movement change that caused it, with the reason in the message.
#
# Format: key<TAB>value<TAB>unit, sorted by key.
cpm.ramp.deg50.uphill_seam_total_ups	466.05	ups
cpm.ramp.deg50.uphill_vs_flat_ups	251.46	ups
cpm.ramp.deg50.walkable	no	
cpm.ramp.deg60.cos_angle	0.5000	
cpm.ramp.deg60.downslope_after_horizontal_ups	241.57	ups
cpm.ramp.deg60.downslope_after_total_ups	488.69	ups
cpm.ramp.deg60.downslope_at_seam_ups	400.00	ups
cpm.ramp.deg60.downslope_before_seam_ups	400.00	ups
cpm.ramp.deg60.downslope_end_state	sliding	
cpm.ramp.deg60.downslope_flat_control_ups	182.08	ups
cpm.ramp.deg60.downslope_seam_ratio	1.0000	
cpm.ramp.deg60.downslope_seam_total_ups	400.00	ups
cpm.ramp.deg60.downslope_vs_flat_ups	306.62	ups
cpm.ramp.deg60.normal_z	0.5000	
cpm.ramp.deg60.off_the_top_after_horizontal_ups	345.12	ups
cpm.ramp.deg60.off_the_top_after_total_ups	359.99	ups
cpm.ramp.deg60.off_the_top_at_seam_ups	345.12	ups
cpm.ramp.deg60.off_the_top_before_seam_ups	362.52	ups
cpm.ramp.deg60.off_the_top_end_state	airborne	
cpm.ramp.deg60.off_the_top_flat_control_ups	157.09	ups
cpm.ramp.deg60.off_the_top_seam_ratio	0.9520	
cpm.ramp.deg60.off_the_top_seam_total_ups	345.12	ups
cpm.ramp.deg60.off_the_top_vs_flat_ups	202.90	ups
cpm.ramp.deg60.seam_ratio_minus_cos	0.0000	
cpm.ramp.deg60.standing_state	sliding	
cpm.ramp.deg60.uphill_after_horizontal_ups	139.69	ups
cpm.ramp.deg60.uphill_after_total_ups	273.86	ups
cpm.ramp.deg60.uphill_at_seam_ups	180.72	ups
cpm.ramp.deg60.uphill_before_seam_ups	761.60	ups
cpm.ramp.deg60.uphill_end_state	sliding	
cpm.ramp.deg60.uphill_flat_control_ups	80.94	ups
cpm.ramp.deg60.uphill_seam_ratio	0.4760	
cpm.ramp.deg60.uphill_seam_ratio_less_friction	0.5000	
cpm.ramp.deg60.uphill_seam_total_ups	362.52	ups
cpm.ramp.deg60.uphill_vs_flat_ups	192.92	ups
cpm.ramp.deg60.walkable	no	
cpm.ramp.flip_angle_disagreement	0.00	deg
cpm.ramp.flip_angle_from_normal	45.57	deg
cpm.ramp.flip_angle_observed	45.57	deg
cpm.ramp.min_walk_normal	0.7000	
cpm.step.approach0320.riser04.at_riser_ups	0.00	ups
cpm.step.approach0320.riser04.climbed	yes	
cpm.step.approach0320.riser04.end_deficit_ups	0.00	ups
cpm.step.approach0320.riser04.origin_x	62.400	units
cpm.step.approach0320.riser04.origin_z	28.125	units
cpm.step.approach0320.riser04.worst_deficit_ups	0.00	ups
cpm.step.approach0320.riser08.at_riser_ups	0.00	ups
cpm.step.approach0320.riser08.climbed	yes	
cpm.step.approach0320.riser08.end_deficit_ups	0.00	ups
cpm.step.approach0320.riser08.origin_x	62.400	units
cpm.step.approach0320.riser08.origin_z	32.125	units
cpm.step.approach0320.riser08.worst_deficit_ups	0.00	ups
cpm.step.approach0320.riser12.at_riser_ups	0.00	ups
cpm.step.approach0320.riser12.climbed	yes	
cpm.step.approach0320.riser12.end_deficit_ups	0.00	ups
cpm.step.approach0320.riser12.origin_x	62.400	units
cpm.step.approach0320.riser12.origin_z	36.125	units
cpm.step.approach0320.riser12.worst_deficit_ups	0.00	ups
cpm.step.approach0320.riser16.at_riser_ups	0.00	ups
cpm.step.approach0320.riser16.climbed	yes	
cpm.step.approach0320.riser16.end_deficit_ups	0.00	ups
cpm.step.approach0320.riser16.origin_x	62.400	units
cpm.step.approach0320.riser16.origin_z	40.125	units
cpm.step.approach0320.riser16.worst_deficit_ups	0.00	ups
cpm.step.approach0320.riser17.at_riser_ups	0.00	ups
cpm.step.approach0320.riser17.climbed	yes	
cpm.step.approach0320.riser17.end_deficit_ups	0.00	ups
cpm.step.approach0320.riser17.origin_x	62.400	units
cpm.step.approach0320.riser17.origin_z	41.125	units
cpm.step.approach0320.riser17.worst_deficit_ups	0.00	ups
cpm.step.approach0320.riser18.at_riser_ups	0.00	ups
cpm.step.approach0320.riser18.climbed	yes	
cpm.step.approach0320.riser18.end_deficit_ups	0.00	ups
cpm.step.approach0320.riser18.origin_x	62.400	units
cpm.step.approach0320.riser18.origin_z	42.125	units
cpm.step.approach0320.riser18.worst_deficit_ups	0.00	ups
cpm.step.approach0320.riser19.at_riser_ups	320.00	ups
cpm.step.approach0320.riser19.climbed	no	
cpm.step.approach0320.riser19.end_deficit_ups	319.96	ups
cpm.step.approach0320.riser19.origin_x	-15.125	units
cpm.step.approach0320.riser19.origin_z	24.125	units
cpm.step.approach0320.riser19.worst_deficit_ups	319.96	ups
cpm.step.approach0320.riser20.at_riser_ups	320.00	ups
cpm.step.approach0320.riser20.climbed	no	
cpm.step.approach0320.riser20.end_deficit_ups	319.96	ups
cpm.step.approach0320.riser20.origin_x	-15.125	units
cpm.step.approach0320.riser20.origin_z	24.125	units
cpm.step.approach0320.riser20.worst_deficit_ups	319.96	ups
cpm.step.approach0320.riser24.at_riser_ups	320.00	ups
cpm.step.approach0320.riser24.climbed	no	
cpm.step.approach0320.riser24.end_deficit_ups	319.96	ups
cpm.step.approach0320.riser24.origin_x	-15.125	units
cpm.step.approach0320.riser24.origin_z	24.125	units
cpm.step.approach0320.riser24.worst_deficit_ups	319.96	ups
cpm.step.approach0320.riser32.at_riser_ups	320.00	ups
cpm.step.approach0320.riser32.climbed	no	
cpm.step.approach0320.riser32.end_deficit_ups	319.96	ups
cpm.step.approach0320.riser32.origin_x	-15.125	units
cpm.step.approach0320.riser32.origin_z	24.125	units
cpm.step.approach0320.riser32.worst_deficit_ups	319.96	ups
cpm.step.approach0800.riser04.at_riser_ups	0.00	ups
cpm.step.approach0800.riser04.climbed	yes	
cpm.step.approach0800.riser04.end_deficit_ups	0.00	ups
cpm.step.approach0800.riser04.origin_x	90.888	units
cpm.step.approach0800.riser04.origin_z	28.125	units
cpm.step.approach0800.riser04.worst_deficit_ups	0.00	ups
cpm.step.approach0800.riser08.at_riser_ups	0.00	ups
cpm.step.approach0800.riser08.climbed	yes	
cpm.step.approach0800.riser08.end_deficit_ups	0.00	ups
cpm.step.approach0800.riser08.origin_x	90.888	units
cpm.step.approach0800.riser08.origin_z	32.125	units
cpm.step.approach0800.riser08.worst_deficit_ups	0.00	ups
cpm.step.approach0800.riser12.at_riser_ups	0.00	ups
cpm.step.approach0800.riser12.climbed	yes	
cpm.step.approach0800.riser12.end_deficit_ups	0.00	ups
cpm.step.approach0800.riser12.origin_x	90.888	units
cpm.step.approach0800.riser12.origin_z	36.125	units
cpm.step.approach0800.riser12.worst_deficit_ups	0.00	ups
cpm.step.approach0800.riser16.at_riser_ups	0.00	ups
cpm.step.approach0800.riser16.climbed	yes	
cpm.step.approach0800.riser16.end_deficit_ups	0.00	ups
cpm.step.approach0800.riser16.origin_x	90.888	units
cpm.step.approach0800.riser16.origin_z	40.125	units
cpm.step.approach0800.riser16.worst_deficit_ups	0.00	ups
cpm.step.approach0800.riser17.at_riser_ups	0.00	ups
cpm.step.approach0800.riser17.climbed	yes	
cpm.step.approach0800.riser17.end_deficit_ups	0.00	ups
cpm.step.approach0800.riser17.origin_x	90.888	units
cpm.step.approach0800.riser17.origin_z	41.125	units
cpm.step.approach0800.riser17.worst_deficit_ups	0.00	ups
cpm.step.approach0800.riser18.at_riser_ups	0.00	ups
cpm.step.approach0800.riser18.climbed	yes	
cpm.step.approach0800.riser18.end_deficit_ups	0.00	ups
cpm.step.approach0800.riser18.origin_x	90.888	units
cpm.step.approach0800.riser18.origin_z	42.125	units
cpm.step.approach0800.riser18.worst_deficit_ups	0.00	ups
cpm.step.approach0800.riser19.at_riser_ups	625.57	ups
cpm.step.approach0800.riser19.climbed	no	
cpm.step.approach0800.riser19.end_deficit_ups	319.96	ups
cpm.step.approach0800.riser19.origin_x	-15.125	units
cpm.step.approach0800.riser19.origin_z	24.125	units
cpm.step.approach0800.riser19.worst_deficit_ups	624.94	ups
cpm.step.approach0800.riser20.at_riser_ups	625.57	ups
cpm.step.approach0800.riser20.climbed	no	
cpm.step.approach0800.riser20.end_deficit_ups	319.96	ups
cpm.step.approach0800.riser20.origin_x	-15.125	units
cpm.step.approach0800.riser20.origin_z	24.125	units
cpm.step.approach0800.riser20.worst_deficit_ups	624.94	ups
cpm.step.approach0800.riser24.at_riser_ups	625.57	ups
cpm.step.approach0800.riser24.climbed	no	
cpm.step.approach0800.riser24.end_deficit_ups	319.96	ups
cpm.step.approach0800.riser24.origin_x	-15.125	units
cpm.step.approach0800.riser24.origin_z	24.125	units
cpm.step.approach0800.riser24.worst_deficit_ups	624.94	ups
cpm.step.approach0800.riser32.at_riser_ups	625.57	ups
cpm.step.approach0800.riser32.climbed	no	
cpm.step.approach0800.riser32.end_deficit_ups	319.96	ups
cpm.step.approach0800.riser32.origin_x	-15.125	units
cpm.step.approach0800.riser32.origin_z	24.125	units
cpm.step.approach0800.riser32.worst_deficit_ups	624.94	ups
cpm.step.highest_climbable	18.124	units
cpm.step.step_height_constant	18.000	units
cpm.step.step_height_plus_clip_epsilon	18.125	units
cpm.strafe.forward.entry0320.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry0320.angle10.gain_per_s	4.94	ups
cpm.strafe.forward.entry0320.angle20.gain_per_s	20.54	ups
cpm.strafe.forward.entry0320.angle25.gain_per_s	33.09	ups
cpm.strafe.forward.entry0320.angle30.gain_per_s	49.51	ups
cpm.strafe.forward.entry0320.angle35.gain_per_s	70.66	ups
cpm.strafe.forward.entry0320.angle40.gain_per_s	97.75	ups
cpm.strafe.forward.entry0320.angle45.gain_per_s	132.57	ups
cpm.strafe.forward.entry0320.angle50.gain_per_s	177.84	ups
cpm.strafe.forward.entry0320.angle60.gain_per_s	160.78	ups
cpm.strafe.forward.entry0320.angle75.gain_per_s	83.88	ups
cpm.strafe.forward.entry0320.angle85.gain_per_s	29.10	ups
cpm.strafe.forward.entry0320.angle90.gain_per_s	4.52	ups
cpm.strafe.forward.entry0320.closed_form_cap	519.77	ups
cpm.strafe.forward.entry0320.optimal_angle	52.00	deg
cpm.strafe.forward.entry0320.optimal_gain_per_s	197.45	ups
cpm.strafe.forward.entry0320.terminal_converged	yes	
cpm.strafe.forward.entry0320.terminal_time_ms	3000	ms
cpm.strafe.forward.entry0320.terminal_ups	519.80	ups
cpm.strafe.forward.entry0400.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry0400.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry0400.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry0400.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry0400.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry0400.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry0400.angle40.gain_per_s	17.75	ups
cpm.strafe.forward.entry0400.angle45.gain_per_s	52.57	ups
cpm.strafe.forward.entry0400.angle50.gain_per_s	97.86	ups
cpm.strafe.forward.entry0400.angle60.gain_per_s	160.65	ups
cpm.strafe.forward.entry0400.angle75.gain_per_s	83.69	ups
cpm.strafe.forward.entry0400.angle85.gain_per_s	28.87	ups
cpm.strafe.forward.entry0400.angle90.gain_per_s	3.92	ups
cpm.strafe.forward.entry0400.closed_form_cap	587.55	ups
cpm.strafe.forward.entry0400.optimal_angle	57.00	deg
cpm.strafe.forward.entry0400.optimal_gain_per_s	174.88	ups
cpm.strafe.forward.entry0400.terminal_converged	yes	
cpm.strafe.forward.entry0400.terminal_time_ms	3000	ms
cpm.strafe.forward.entry0400.terminal_ups	587.59	ups
cpm.strafe.forward.entry0500.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle40.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle45.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle50.gain_per_s	0.00	ups
cpm.strafe.forward.entry0500.angle60.gain_per_s	139.99	ups
cpm.strafe.forward.entry0500.angle75.gain_per_s	83.53	ups
cpm.strafe.forward.entry0500.angle85.gain_per_s	28.68	ups
cpm.strafe.forward.entry0500.angle90.gain_per_s	3.14	ups
cpm.strafe.forward.entry0500.closed_form_cap	660.05	ups
cpm.strafe.forward.entry0500.optimal_angle	61.00	deg
cpm.strafe.forward.entry0500.optimal_gain_per_s	155.68	ups
cpm.strafe.forward.entry0500.terminal_converged	yes	
cpm.strafe.forward.entry0500.terminal_time_ms	3000	ms
cpm.strafe.forward.entry0500.terminal_ups	660.11	ups
cpm.strafe.forward.entry0640.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle40.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle45.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle50.gain_per_s	0.00	ups
cpm.strafe.forward.entry0640.angle60.gain_per_s	0.05	ups
cpm.strafe.forward.entry0640.angle75.gain_per_s	83.39	ups
cpm.strafe.forward.entry0640.angle85.gain_per_s	28.51	ups
cpm.strafe.forward.entry0640.angle90.gain_per_s	2.86	ups
cpm.strafe.forward.entry0640.closed_form_cap	786.75	ups
cpm.strafe.forward.entry0640.optimal_angle	66.00	deg
cpm.strafe.forward.entry0640.optimal_gain_per_s	130.64	ups
cpm.strafe.forward.entry0640.terminal_converged	yes	
cpm.strafe.forward.entry0640.terminal_time_ms	3000	ms
cpm.strafe.forward.entry0640.terminal_ups	786.83	ups
cpm.strafe.forward.entry0800.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle40.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle45.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle50.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle60.gain_per_s	0.00	ups
cpm.strafe.forward.entry0800.angle75.gain_per_s	83.27	ups
cpm.strafe.forward.entry0800.angle85.gain_per_s	28.39	ups
cpm.strafe.forward.entry0800.angle90.gain_per_s	1.84	ups
cpm.strafe.forward.entry0800.closed_form_cap	935.62	ups
cpm.strafe.forward.entry0800.optimal_angle	70.00	deg
cpm.strafe.forward.entry0800.optimal_gain_per_s	109.87	ups
cpm.strafe.forward.entry0800.terminal_converged	yes	
cpm.strafe.forward.entry0800.terminal_time_ms	8000	ms
cpm.strafe.forward.entry0800.terminal_ups	935.73	ups
cpm.strafe.forward.entry1000.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle40.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle45.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle50.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle60.gain_per_s	0.00	ups
cpm.strafe.forward.entry1000.angle75.gain_per_s	83.19	ups
cpm.strafe.forward.entry1000.angle85.gain_per_s	28.29	ups
cpm.strafe.forward.entry1000.angle90.gain_per_s	1.45	ups
cpm.strafe.forward.entry1000.closed_form_cap	1094.50	ups
cpm.strafe.forward.entry1000.optimal_angle	73.00	deg
cpm.strafe.forward.entry1000.optimal_gain_per_s	91.19	ups
cpm.strafe.forward.entry1000.terminal_converged	yes	
cpm.strafe.forward.entry1000.terminal_time_ms	5000	ms
cpm.strafe.forward.entry1000.terminal_ups	1094.66	ups
cpm.strafe.forward.entry1300.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle40.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle45.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle50.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle60.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle75.gain_per_s	0.00	ups
cpm.strafe.forward.entry1300.angle85.gain_per_s	28.20	ups
cpm.strafe.forward.entry1300.angle90.gain_per_s	1.27	ups
cpm.strafe.forward.entry1300.closed_form_cap	1422.53	ups
cpm.strafe.forward.entry1300.optimal_angle	77.00	deg
cpm.strafe.forward.entry1300.optimal_gain_per_s	72.28	ups
cpm.strafe.forward.entry1300.terminal_converged	yes	
cpm.strafe.forward.entry1300.terminal_time_ms	6000	ms
cpm.strafe.forward.entry1300.terminal_ups	1422.79	ups
cpm.strafe.forward.entry1600.angle00.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle10.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle20.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle25.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle30.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle35.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle40.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle45.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle50.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle60.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle75.gain_per_s	0.00	ups
cpm.strafe.forward.entry1600.angle85.gain_per_s	28.14	ups
cpm.strafe.forward.entry1600.angle90.gain_per_s	0.94	ups
cpm.strafe.forward.entry1600.closed_form_cap	1677.07	ups
cpm.strafe.forward.entry1600.optimal_angle	79.00	deg
cpm.strafe.forward.entry1600.optimal_gain_per_s	61.30	ups
cpm.strafe.forward.entry1600.terminal_converged	yes	
cpm.strafe.forward.entry1600.terminal_time_ms	8000	ms
cpm.strafe.forward.entry1600.terminal_ups	1677.42	ups
cpm.strafe.strafe.entry0320.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle60.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle75.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0320.angle85.gain_per_s	15.08	ups
cpm.strafe.strafe.entry0320.angle90.gain_per_s	51.05	ups
cpm.strafe.strafe.entry0320.closed_form_cap	859.61	ups
cpm.strafe.strafe.entry0320.optimal_angle	88.00	deg
cpm.strafe.strafe.entry0320.optimal_gain_per_s	115.02	ups
cpm.strafe.strafe.entry0320.terminal_converged	yes	
cpm.strafe.strafe.entry0320.terminal_time_ms	39000	ms
cpm.strafe.strafe.entry0320.terminal_ups	858.44	ups
cpm.strafe.strafe.entry0400.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle60.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle75.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle85.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0400.angle90.gain_per_s	41.90	ups
cpm.strafe.strafe.entry0400.closed_form_cap	859.61	ups
cpm.strafe.strafe.entry0400.optimal_angle	88.00	deg
cpm.strafe.strafe.entry0400.optimal_gain_per_s	91.73	ups
cpm.strafe.strafe.entry0400.terminal_converged	yes	
cpm.strafe.strafe.entry0400.terminal_time_ms	38000	ms
cpm.strafe.strafe.entry0400.terminal_ups	858.44	ups
cpm.strafe.strafe.entry0500.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle60.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle75.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle85.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0500.angle90.gain_per_s	34.11	ups
cpm.strafe.strafe.entry0500.closed_form_cap	1718.96	ups
cpm.strafe.strafe.entry0500.optimal_angle	89.00	deg
cpm.strafe.strafe.entry0500.optimal_gain_per_s	69.63	ups
cpm.strafe.strafe.entry0500.terminal_converged	no	
cpm.strafe.strafe.entry0500.terminal_time_ms	120000	ms
cpm.strafe.strafe.entry0500.terminal_ups	1709.96	ups
cpm.strafe.strafe.entry0640.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle60.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle75.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle85.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0640.angle90.gain_per_s	27.00	ups
cpm.strafe.strafe.entry0640.closed_form_cap	1718.96	ups
cpm.strafe.strafe.entry0640.optimal_angle	89.00	deg
cpm.strafe.strafe.entry0640.optimal_gain_per_s	62.92	ups
cpm.strafe.strafe.entry0640.terminal_converged	no	
cpm.strafe.strafe.entry0640.terminal_time_ms	120000	ms
cpm.strafe.strafe.entry0640.terminal_ups	1710.70	ups
cpm.strafe.strafe.entry0800.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle60.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle75.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle85.gain_per_s	0.00	ups
cpm.strafe.strafe.entry0800.angle90.gain_per_s	21.76	ups
cpm.strafe.strafe.entry0800.closed_form_cap	1718.96	ups
cpm.strafe.strafe.entry0800.optimal_angle	89.00	deg
cpm.strafe.strafe.entry0800.optimal_gain_per_s	52.34	ups
cpm.strafe.strafe.entry0800.terminal_converged	no	
cpm.strafe.strafe.entry0800.terminal_time_ms	120000	ms
cpm.strafe.strafe.entry0800.terminal_ups	1711.65	ups
cpm.strafe.strafe.entry1000.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle60.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle75.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle85.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1000.angle90.gain_per_s	17.48	ups
cpm.strafe.strafe.entry1000.closed_form_cap	1718.96	ups
cpm.strafe.strafe.entry1000.optimal_angle	89.00	deg
cpm.strafe.strafe.entry1000.optimal_gain_per_s	35.88	ups
cpm.strafe.strafe.entry1000.terminal_converged	no	
cpm.strafe.strafe.entry1000.terminal_time_ms	120000	ms
cpm.strafe.strafe.entry1000.terminal_ups	1713.24	ups
cpm.strafe.strafe.entry1300.angle00.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle10.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle20.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle25.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle30.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle35.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle40.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle45.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle50.gain_per_s	0.00	ups
cpm.strafe.strafe.entry1300.angle60.gain_per_s	0.00	ups
