# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=28368400  frames=10108
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/frame-latency-1/straf3-fifo-2.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# host_window_state=not-checked
# frame_latency=1
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
1084,5967600
1085,6095300
1086,6021500
1087,5985500
1088,6159100
1089,6106400
1090,5999200
1091,6424600
1092,7925100
1093,4056900
1094,6082600
1095,5903800
1096,6265100
1097,6082100
1098,5991900
1099,6210700
1100,6380500
1101,5848200
1102,7542500
1103,4166100
1104,6384700
1105,5822100
1106,6586000
1107,6034100
1108,5844000
1109,5916900
1110,6040900
1111,5943600
1112,6559900
1113,5522700
1114,6054400
1115,6216200
1116,5998800
1117,6286700
1118,5828700
1119,6048200
1120,6110300
1121,6040700
1122,6133000
1123,6035600
1124,5914200
1125,6341400
1126,6280400
1127,5635500
1128,6060200
1129,6082700
1130,6126000
1131,6109900
1132,6200700
1133,5946400
1134,5981400
1135,7560100
1136,4440800
1137,6173000
1138,6034400
1139,6187400
1140,6447600
1141,5972100
1142,5948500
1143,6229700
1144,5641200
1145,6112800
1146,6058300
1147,5932600
1148,6167900
1149,5993200
1150,6019900
1151,6686700
1152,5578500
1153,5991300
1154,6080000
1155,6136000
1156,6052200
1157,6049800
1158,6324200
1159,5783800
1160,6059900
1161,6051800
1162,6173800
1163,5969800
1164,6075600
1165,6040400
1166,6265900
1167,5898100
1168,6778600
1169,5278100
1170,6132800
1171,6030700
1172,6094400
1173,6013300
1174,6111800
1175,6090800
1176,6334400
1177,5948600
1178,6644800
1179,5464400
1180,5912600
1181,6164200
1182,6369200
1183,5676200
1184,6427500
1185,5847500
1186,5903000
1187,6113200
1188,6139400
1189,6061500
1190,5960800
1191,7605800
1192,4497000
1193,6000400
1194,6087200
1195,6115600
1196,6031300
1197,6071500
1198,6088500
1199,6054200
1200,6142300
1201,6503200
1202,5548500
1203,6074200
1204,6029800
1205,6078000
1206,6287900
1207,5735600
1208,6258800
1209,6085600
1210,6017300
1211,6009100
1212,6140100
1213,6152800
1214,5978400
1215,6075900
1216,6082700
1217,6010900
1218,6103700
1219,6087600
1220,6129200
1221,5931000
1222,6057800
1223,6217300
1224,6983800
1225,5148400
1226,6237100
1227,5797600
1228,6033400
1229,6061900
1230,6045900
1231,6026100
1232,6055000
1233,6130600
1234,6687500
1235,5403000
1236,6100500
1237,6026300
1238,6064000
1239,6120900
1240,6042800
1241,6096200
1242,6029000
1243,6273900
1244,5877900
1245,6130700
1246,6031100
1247,6104100
1248,5889800
1249,6212400
1250,6084200
1251,6052100
1252,5972400
1253,6112300
1254,6068100
1255,6055400
1256,6063000
1257,6999900
1258,5104100
1259,6058400
1260,6110200
1261,6062100
1262,6021600
1263,6164400
1264,6007100
1265,5979800
1266,6237200
1267,6001600
1268,6017900
1269,6354000
1270,5997300
1271,5937900
1272,6207500
1273,5920200
1274,6061400
1275,6027600
1276,6049700
1277,6099600
1278,6150700
1279,5854400
1280,6156200
1281,6083300
1282,6118700
1283,6081700
1284,6136100
1285,5905200
1286,6048900
1287,6334400
1288,5860900
1289,6369600
1290,6779800
1291,5027100
1292,6393300
1293,5726600
1294,6037500
1295,6067400
1296,6131000
1297,6277500
1298,5746600
1299,6301500
1300,5878800
1301,6024400
1302,6143700
1303,5998000
1304,6087700
1305,6579000
1306,5560200
1307,6039300
1308,6127600
1309,6064100
1310,6025500
1311,6091900
1312,5991400
1313,6283300
1314,5917600
1315,6016900
1316,6195500
1317,6043300
1318,5966800
1319,6006700
1320,6119300
1321,6072800
1322,6076100
1323,7136400
1324,4924900
1325,6118000
1326,6107000
1327,5916200
1328,6192000
1329,6045800
1330,6130200
1331,6121500
1332,6171200
1333,6219100
1334,5858400
1335,6051400
