# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=24913100  frames=10124
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/static/straf3-fifo-3.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# frame_latency=2
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
1142,6156200
1143,5909900
1144,6189200
1145,6013500
1146,6160500
1147,5903800
1148,6175800
1149,6065600
1150,6010000
1151,6037300
1152,6167100
1153,5940300
1154,6021600
1155,6062000
1156,6201300
1157,6024700
1158,6114500
1159,5941100
1160,6199200
1161,5980400
1162,6137700
1163,6510600
1164,5617200
1165,7009600
1166,5011000
1167,6050400
1168,6036100
1169,6233400
1170,5984300
1171,6135600
1172,5901000
1173,6239700
1174,6071500
1175,6529300
1176,5431600
1177,6091500
1178,6210800
1179,6100500
1180,5995900
1181,6111600
1182,5974300
1183,6171400
1184,5979600
1185,6119200
1186,5967800
1187,6060800
1188,6005600
1189,6166400
1190,6023200
1191,6060600
1192,6050400
1193,6087000
1194,6043300
1195,6202600
1196,6008600
1197,5969500
1198,6153600
1199,6199400
1200,6136000
1201,5787000
1202,6102200
1203,6038200
1204,6523000
1205,5563700
1206,6131800
1207,6152900
1208,6098000
1209,5902000
1210,6052000
1211,6128600
1212,6062000
1213,6008400
1214,6127900
1215,6054800
1216,5964000
1217,6123700
1218,6110400
1219,6067100
1220,6043600
1221,7920800
1222,4192000
1223,6093700
1224,6061600
1225,6042300
1226,6109100
1227,6047700
1228,6040300
1229,6110700
1230,6025800
1231,6105600
1232,5943200
1233,6183600
1234,6128400
1235,6068200
1236,5981500
1237,6207200
1238,5938900
1239,6201000
1240,6188200
1241,5990500
1242,5851400
1243,6083700
1244,6204800
1245,6035100
1246,5935400
1247,6185600
1248,5921800
1249,6025800
1250,6101500
1251,6119400
1252,6038900
1253,6141700
1254,7610500
1255,4425000
1256,6170000
1257,6001300
1258,6141300
1259,5948600
1260,6123800
1261,6109200
1262,6128700
1263,5936700
1264,6719000
1265,5283000
1266,6180700
1267,6051700
1268,6262200
1269,6037400
1270,5927600
1271,6071900
1272,6083100
1273,6060700
1274,6062400
1275,6086200
1276,6046400
1277,6056200
1278,6113600
1279,6137700
1280,6029100
1281,5956100
1282,6078400
1283,6070000
1284,5974900
1285,6331600
1286,5903600
1287,6032800
1288,6190000
1289,5965100
1290,6120200
1291,6093300
1292,5932700
1293,6119500
1294,6068500
1295,6110800
1296,6030500
1297,6217100
1298,5837300
1299,6175600
1300,5979400
1301,6099600
1302,6161100
1303,5977100
1304,6056900
1305,6206400
1306,6025500
1307,6038400
1308,5980800
1309,6145800
1310,6090500
1311,5954700
1312,6230800
1313,6022400
1314,6046600
1315,6091100
1316,6048100
1317,6066900
1318,6004100
1319,6042800
1320,7944300
1321,4169700
1322,6054400
1323,6194200
1324,6043900
1325,6151300
1326,6053200
1327,5997600
1328,5981800
1329,6208300
1330,6161400
1331,5705100
1332,6315100
1333,5951600
1334,6097700
1335,6094800
1336,6092400
1337,5936500
1338,6087500
1339,6165300
1340,6129000
1341,5915100
1342,6182900
1343,6235200
1344,6016000
1345,6011300
1346,6094100
1347,6170300
1348,5911600
1349,6026900
1350,6116900
1351,5960600
1352,5932500
1353,7308700
1354,4811800
1355,6254300
1356,6108400
1357,5896900
1358,6130100
1359,6094400
1360,6124300
1361,5812600
1362,6102800
1363,6236700
1364,6086100
1365,6120500
1366,5866800
1367,6159700
1368,6120100
1369,5855400
1370,6020300
1371,6295500
1372,5912800
1373,6233800
1374,6103800
1375,5992100
1376,6023000
1377,6194400
1378,5903200
1379,6038400
1380,6244100
1381,5987800
1382,6060000
1383,6123100
1384,6473200
1385,5659200
1386,6089600
1387,5906700
1388,6110500
1389,6099400
1390,5931200
1391,6122600
1392,6142800
1393,5970900
1394,6117300
1395,5969500
1396,6278500
1397,6012400
1398,5967100
1399,6030100
1400,6151100
1401,5956300
1402,6280700
1403,6094800
1404,5989700
1405,6160500
1406,5971200
1407,6050700
1408,6045300
1409,6102900
1410,6046800
1411,6025000
1412,5948200
1413,6342200
1414,5983500
1415,6022400
1416,5951100
1417,6115600
1418,6115900
1419,6702400
1420,5304500
1421,6110600
1422,6060100
1423,6000000
1424,6091700
1425,6277300
1426,6002700
1427,6026400
1428,6038000
1429,6125100
1430,6041900
1431,5990800
1432,7414700
1433,5014400
1434,5907300
1435,6110700
1436,5987500
1437,6056300
1438,6101600
1439,6044900
1440,6064400
1441,6008600
1442,6333400
1443,5910300
1444,5909500
1445,6160900
1446,6037700
1447,6063100
1448,6106600
1449,6060800
1450,6030900
1451,5972100
1452,6496600
1453,6073600
1454,5801400
1455,5989300
1456,6072100
1457,6012300
1458,6097700
1459,6061400
1460,6093500
1461,5950800
1462,6194900
1463,6055300
1464,6120900
1465,6689600
1466,5475600
1467,6041300
1468,6223000
1469,5772500
1470,6147400
1471,5958200
1472,6185400
1473,6154000
1474,5914700
1475,6125400
1476,6160900
1477,5962500
1478,6046800
1479,5914900
1480,6770700
1481,5476000
1482,6098300
1483,6044700
1484,6107100
1485,6918600
1486,5057800
1487,6141900
1488,6118100
1489,6029700
1490,5954700
